Device,Experiment,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition 1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Duration Not Fast Moving (d),Longest Gap in Measurement (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,9.45961,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,12.2929,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,13.1679,1.54167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,13.9179,2.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,15.6263,3.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,17.2096,4.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,17.8346,5.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,18.2513,4.08333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,18.2513,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,18.5846,5.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,18.6679,8.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,18.9596,3.25,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,18.9596,6.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,19.5013,8.83333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,19.5846,7.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,19.7929,11,0.166667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,20.1679,5.79167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,20.1679,4.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,20.7929,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,21.4596,6.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,21.5429,4.66667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,21.9179,7.66667,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,22.2513,8.58333,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,22.2929,7.95833,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,22.6679,9.04167,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,22.8763,8.25,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,23.9596,6.54167,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,23.9596,10.2083,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,23.9596,4.70833,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,24.0846,8.04167,1,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,20.0638,8.04167,1,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,24.5013,9.08333,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,25.0429,7.75,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,26.5429,8.5,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,26.5429,9.25,1,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,28.6679,13.2917,0,0,,,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,29.4388,12.7708,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,29.4388,12.7708,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,29.4388,12.7708,0,1,Objects apparently moving at termination of measurement,Induced Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,2,29.4388,12.7708,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,2.52211,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,3.02211,1.04167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,3.14711,0.958333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,3.48044,0.666667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,3.56377,0.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,3.64711,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,3.73044,2,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,3.77211,2.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,4.02211,1,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,4.10544,0.333333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,4.14711,1.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,4.52211,1.33333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,4.56377,1.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,4.56377,1,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,4.73044,1.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,5.31377,2.25,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,5.31377,2.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,5.48044,3.33333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,5.68877,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,5.73044,3.41667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,5.77211,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_a::1,QZ0::16,a::1,1,a,0.946875,3.29531,1.83125,1.87813,QZ0,,,,,,,,16,4,L,1,1,7.06377,3.91667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,1.59225,0.25,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,1.92558,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.13391,0.0833333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.13391,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.17558,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.17558,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.21725,0.0833333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.25891,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.59225,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.63391,0.208333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.75891,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,2.75891,0.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,3.00891,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,3.21725,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,3.30058,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,3.42558,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,3.46725,1.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,3.55058,0.958333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,3.63391,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,4.09225,2.04167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_d::3,QZ0::32,d::3,3,d,5.95469,8.73125,1.84688,1.8625,QZ0,,,,,,,,32,4,R,4,1,4.80058,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.08183,0.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.41516,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.45683,0.333333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.58183,0.208333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.7485,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.95683,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.9985,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.08183,0.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.1235,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.20683,0.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.2485,1.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.29016,1.66667,0.0416667,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,2.45683,1.66667,0.0416667,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.41516,0.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.45683,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.4985,1.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.6235,1.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.70683,1.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.7485,0.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.83183,1.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,3.8735,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,4.08183,1,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,4.45683,1.25,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,4.4985,1.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,4.6235,1.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
